example_id,db_id,question,qdmr,sql_gold,sql_ground,denotation_gold,denotation_ground,correct_denotation
IMDB_train_18,imdb,"Find all movies directed by "" Steven Spielberg "" after 2006",return movies; return #1 directed by Steven Spielberg; return #2 after 2006,"select movie_0.title from directed_by as directed_by_0, director as director_0, movie as movie_0 where director_0.name = ""Steven Spielberg"" and movie_0.release_year  >  2006 and directed_by_0.did = director_0.did and directed_by_0.msid = movie_0.mid ;","SELECT movie.title FROM movie, director, directed_by WHERE movie.mid = directed_by.msid AND directed_by.did = director.did AND director.name = 'Steven Spielberg' AND movie.release_year > 2006","[('A Timeless Call',), ('Bridge of Spies',), ('Indiana Jones 5',), ('Indiana Jones and the Kingdom of the Crystal Skull',), ('Lincoln',), ('Ready Player One',), ('The Adventures of Tintin',), ('The BFG',), ('The Kidnapping of Edgardo Mortara',), ('War Horse',)]","[('A Timeless Call',), ('Bridge of Spies',), ('Indiana Jones 5',), ('Indiana Jones and the Kingdom of the Crystal Skull',), ('Lincoln',), ('Ready Player One',), ('The Adventures of Tintin',), ('The BFG',), ('The Kidnapping of Edgardo Mortara',), ('War Horse',)]",True
IMDB_train_19,imdb,"Who is the director of the movie "" Catch Me If You Can "" ?",return Catch Me If You Can; return director of #1,"select director_0.name from directed_by as directed_by_0, director as director_0, movie as movie_0 where movie_0.title = ""Catch Me If You Can"" and directed_by_0.did = director_0.did and directed_by_0.msid = movie_0.mid ;","SELECT director.name FROM movie, director, directed_by WHERE movie.mid = directed_by.msid AND directed_by.did = director.did AND movie.title IN ( SELECT movie.title FROM movie WHERE movie.title = 'Catch Me If You Can' )","[('Rick Davis',), ('Jeffrey Reiner',), ('Stephen Sommers',), ('Steven Spielberg',), ('Don Weis',), ('Steve Sommers',), ('Steven Sommers',), ('Donald Weiss',), ('Steven Allan Spielberg',), ('Jeff Reiner',), ('Steven',), ('Steven Spielrock',), ('Spielberg',), ('Steve Spielberg',), ('Stephen Spielberg',), ('Steven Speilberg',), ('Rick Davies',)]","[('Rick Davis',), ('Jeffrey Reiner',), ('Stephen Sommers',), ('Steven Spielberg',), ('Don Weis',), ('Steve Sommers',), ('Steven Sommers',), ('Donald Weiss',), ('Steven Allan Spielberg',), ('Jeff Reiner',), ('Steven',), ('Steven Spielrock',), ('Spielberg',), ('Steve Spielberg',), ('Stephen Spielberg',), ('Steven Speilberg',), ('Rick Davies',)]",True
IMDB_train_2,imdb,"What is the nationality of the actress "" Ellen Page "" ?",return actresses; return #1 that is Ellen Page; return nationality of #2,"select actor_0.nationality from actor as actor_0 where actor_0.name = ""Ellen Page"" ;",SELECT actor.nationality FROM actor WHERE actor.aid IN ( SELECT actor.aid FROM actor WHERE actor.name = 'Ellen Page' ),"[('Canada',)]","[('Canada',)]",True
IMDB_train_20,imdb,"Find the actor who played "" Captain Miller "" in the movie "" Saving Private Ryan """,return Saving Private Ryan; return actors of #1; return #2 who played Captain Miller,"select actor_0.name from actor as actor_0, cast as cast_0, movie as movie_0 where cast_0.role = ""Captain Miller"" and movie_0.title = ""Saving Private Ryan"" and actor_0.aid = cast_0.aid and cast_0.msid = movie_0.mid ;","SELECT actor.name FROM movie, actor, cast WHERE movie.mid = cast.msid AND cast.aid = actor.aid AND movie.title IN ( SELECT movie.title FROM movie WHERE movie.title = 'Saving Private Ryan' ) AND cast.role = 'Captain Miller'","[('Tom Hanks',), ('Tomu Hankusu',), ('Thomas Jeffrey Hanks',)]","[('Tom Hanks',), ('Tomu Hankusu',), ('Thomas Jeffrey Hanks',)]",True
IMDB_train_21,imdb,"What is the genre of the movie "" Jurassic Park "" ?",return Jurassic Park; return movie genre of #1,"select genre_0.genre from classification as classification_0, genre as genre_0, movie as movie_0 where movie_0.title = ""Jurassic Park"" and classification_0.gid = genre_0.gid and classification_0.msid = movie_0.mid ;","SELECT genre.genre FROM movie, classification, genre WHERE movie.mid = classification.msid AND classification.gid = genre.gid AND movie.title IN ( SELECT movie.title FROM movie WHERE movie.title = 'Jurassic Park' )","[('Adventure',), ('Sci-Fi',), ('Thriller',), ('Drama',)]","[('Adventure',), ('Sci-Fi',), ('Thriller',), ('Drama',)]",True
IMDB_train_22,imdb,Who was the director of the movie Joy from 2015 ?,return movies; return #1 that is Joy; return #2 from 2015; return director of #3,"select director_0.name from directed_by as directed_by_0, director as director_0, movie as movie_0 where movie_0.release_year = 2015 and movie_0.title = ""Joy"" and directed_by_0.did = director_0.did and directed_by_0.msid = movie_0.mid ;","SELECT director.name FROM movie, director, directed_by WHERE movie.mid = directed_by.msid AND directed_by.did = director.did AND movie.mid IN ( SELECT movie.mid FROM movie WHERE movie.title = 'Joy' AND movie.release_year = 2015 )","[('Tony Delerme',), ('Solomon Onita Jr.',), ('Leigh Powis',), ('David O. Russell',), ('Heyishi Zhang',), ('David Russell',), ('D. Russell',), (""David O'Russell"",), ('Stephen Greene',), ('Solomon Onita',), ('David Owen Russell',)]","[('Tony Delerme',), ('Solomon Onita Jr.',), ('Leigh Powis',), ('David O. Russell',), ('Heyishi Zhang',), ('David Russell',), ('D. Russell',), (""David O'Russell"",), ('Stephen Greene',), ('Solomon Onita',), ('David Owen Russell',)]",True
IMDB_train_23,imdb,"Who acted "" John Nash "" in the movie "" A Beautiful Mind "" ?",return A Beautiful Mind; return who acted in #1; return #2 who acted John Nash,"select actor_0.name from actor as actor_0, cast as cast_0, movie as movie_0 where cast_0.role = ""John Nash"" and movie_0.title = ""A Beautiful Mind"" and actor_0.aid = cast_0.aid and cast_0.msid = movie_0.mid ;","SELECT actor.name FROM movie, actor, cast WHERE movie.mid = cast.msid AND cast.aid = actor.aid AND movie.title IN ( SELECT movie.title FROM movie WHERE movie.title = 'A Beautiful Mind' ) AND cast.role = 'John Nash'","[('Russell Crowe',)]","[('Russell Crowe',)]",True
IMDB_train_24,imdb,"Find all movies written by "" Matt Damon """,return movies; return #1 written by Matt Damon,"select movie_0.title from movie as movie_0, writer as writer_0, written_by as written_by_0 where writer_0.name = ""Matt Damon"" and movie_0.mid = written_by_0.msid and writer_0.wid = written_by_0.wid ;","SELECT movie.title FROM movie, writer, written_by WHERE movie.mid = written_by.msid AND written_by.wid = writer.wid AND writer.name = 'Matt Damon'","[('Gerry',), ('Good Will Hunting',), ('Promised Land',)]","[('Gerry',), ('Good Will Hunting',), ('Promised Land',)]",True
IMDB_train_25,imdb,"Find all movies written and produced by "" Woody Allen """,return movies; return #1 written by Woody Allen; return #2 produced by Woody Allen,"select movie_0.title from made_by as made_by_0, movie as movie_0, producer as producer_0, writer as writer_0, written_by as written_by_0 where producer_0.name = ""Woody Allen"" and writer_0.name = ""Woody Allen"" and made_by_0.msid = movie_0.mid and made_by_0.pid = producer_0.pid and movie_0.mid = written_by_0.msid and writer_0.wid = written_by_0.wid ;","SELECT movie.title FROM movie, made_by, producer WHERE movie.mid = made_by.msid AND made_by.pid = producer.pid AND producer.name = 'Woody Allen'","[(""What's Up, Tiger Lily?"",)]","[(""What's Up, Tiger Lily?"",)]",True
IMDB_train_26,imdb,"Find all movies featuring "" Kate Winslet """,return Kate Winslet; return movies featuring #1,"select movie_0.title from actor as actor_0, cast as cast_0, movie as movie_0 where actor_0.name = ""Kate Winslet"" and actor_0.aid = cast_0.aid and cast_0.msid = movie_0.mid ;","SELECT movie.title FROM cast, actor, movie WHERE actor.aid = cast.aid AND cast.msid = movie.mid AND actor.name IN ( SELECT actor.name FROM actor WHERE actor.name = 'Kate Winslet' )","[('11th Annual Screen Actors Guild Awards',), ('11th Annual Screen Actors Guild Awards',), ('15th Annual Screen Actors Guild Awards',), ('22nd Annual Screen Actors Guild Awards',), ('73rd Golden Globe Awards',), (""A Kid in King Arthur's Court"",), ('A Little Chaos',), (""A Look Inside 'Eternal Sunshine of the Spotless Mind'"",), ('Bambi Verleihung 2009',), (""Boffo! Tinseltown's Bombs and Blockbusters"",), ('Cinema of Unease: A Personal Journey by Sam Neill',), ('Cleanflix',), ('Contagion',), ('Deep Sea',), ('Enigma',), ('Eternal Sunshine of the Spotless Mind',), ('Faeries',), ('Finding Neverland',), ('Heavenly Creatures',), ('Iris',), ('Jude',), ('Revolutionary Road',), ('Sense and Sensibility',), (""Snow Chick: A Penguin's Tale"",), (""The 10th Annual Critics' Choice Awards"",), ('The 16th Annual Gotham Awards',), ('The 2009 European Film Awards',), ('The 49th Bafta Awards',), ('The 53rd Annual Golden Globe Awards',), ('The 55th Annual Golden Globe Awards',), ('The 59th Annual Golden Globe Awards',), ('The 62nd Annual Golden Globe Awards',), ('The 63rd Primetime Emmy Awards',), ('The 64th Annual Golden Globe Awards',), ('The 66th Annual Golden Globe Awards',), ('The 67th Annual Golden Globe Awards',), ('The 68th Annual Academy Awards',), ('The 69th Annual Golden Globe Awards',), ('The 70th Annual Academy Awards',), ('The 74th Annual Academy Awards',), ('The 77th Annual Academy Awards',), ('The 79th Annual Academy Awards',), ('The 81st Annual Academy Awards',), ('The 82nd Annual Academy Awards',), ('The Dressmaker',), ('The EE British Academy Film Awards',), ('The Life of David Gale',), ('The Orange British Academy Film Awards',), ('The Oscars',), ('The Reader',), ('Titanic',), ('Triple 9',), ('Twentieth Century Fox: The Blockbuster Years',)]","[('11th Annual Screen Actors Guild Awards',), ('11th Annual Screen Actors Guild Awards',), ('15th Annual Screen Actors Guild Awards',), ('22nd Annual Screen Actors Guild Awards',), ('73rd Golden Globe Awards',), (""A Kid in King Arthur's Court"",), ('A Little Chaos',), (""A Look Inside 'Eternal Sunshine of the Spotless Mind'"",), ('Bambi Verleihung 2009',), (""Boffo! Tinseltown's Bombs and Blockbusters"",), ('Cinema of Unease: A Personal Journey by Sam Neill',), ('Cleanflix',), ('Contagion',), ('Deep Sea',), ('Enigma',), ('Eternal Sunshine of the Spotless Mind',), ('Faeries',), ('Finding Neverland',), ('Heavenly Creatures',), ('Iris',), ('Jude',), ('Revolutionary Road',), ('Sense and Sensibility',), (""Snow Chick: A Penguin's Tale"",), (""The 10th Annual Critics' Choice Awards"",), ('The 16th Annual Gotham Awards',), ('The 2009 European Film Awards',), ('The 49th Bafta Awards',), ('The 53rd Annual Golden Globe Awards',), ('The 55th Annual Golden Globe Awards',), ('The 59th Annual Golden Globe Awards',), ('The 62nd Annual Golden Globe Awards',), ('The 63rd Primetime Emmy Awards',), ('The 64th Annual Golden Globe Awards',), ('The 66th Annual Golden Globe Awards',), ('The 67th Annual Golden Globe Awards',), ('The 68th Annual Academy Awards',), ('The 69th Annual Golden Globe Awards',), ('The 70th Annual Academy Awards',), ('The 74th Annual Academy Awards',), ('The 77th Annual Academy Awards',), ('The 79th Annual Academy Awards',), ('The 81st Annual Academy Awards',), ('The 82nd Annual Academy Awards',), ('The Dressmaker',), ('The EE British Academy Film Awards',), ('The Life of David Gale',), ('The Orange British Academy Film Awards',), ('The Oscars',), ('The Reader',), ('Titanic',), ('Triple 9',), ('Twentieth Century Fox: The Blockbuster Years',)]",True
IMDB_train_27,imdb,What was the budget of the movie Juno from 2007 ?,return the movie Juno; return #1 from 2017; return budget of #2,"select movie_0.budget from movie as movie_0 where movie_0.release_year = 2007 and movie_0.title = ""Juno"" ;","SELECT movie.budget FROM movie, made_by, producer WHERE movie.mid = made_by.msid AND made_by.pid = producer.pid AND movie.title IN ( SELECT movie.title FROM movie, made_by, producer WHERE movie.mid = made_by.msid AND made_by.pid = producer.pid AND movie.title = 'Juno' )","[('$7,500,000',)]","[('$7,500,000',), ('$7,500,000',), ('$7,500,000',), ('$7,500,000',), ('$7,500,000',), ('$7,500,000',), ('$7,500,000',), ('$7,500,000',), ('$7,500,000',), ('$7,500,000',)]",True
IMDB_train_28,imdb,Find all comedies produced in year 2015,return comedies; return produced year of #1; return #1 where #2 is 2015,"select movie_0.title from classification as classification_0, genre as genre_0, movie as movie_0 where genre_0.genre = ""comedies"" and movie_0.release_year = 2015 and classification_0.gid = genre_0.gid and classification_0.msid = movie_0.mid ;","SELECT genre.genre FROM movie, classification, genre WHERE movie.mid = classification.msid AND classification.gid = genre.gid AND genre.genre IN ( SELECT genre.genre FROM genre WHERE genre.genre = 'comedies' ) AND genre.genre = 'comedies' AND movie.release_year = 2015",[],[],True
IMDB_train_29,imdb,"Who was the actor that played "" Vinny Gambini "" in the movie "" My Cousin Vinny "" ?",return the movie My Cousin Vinny; return actors of #1; return #2 that played Vinny Gambini,"select actor_0.name from actor as actor_0, cast as cast_0, movie as movie_0 where cast_0.role = ""Vinny Gambini"" and movie_0.title = ""My Cousin Vinny"" and actor_0.aid = cast_0.aid and cast_0.msid = movie_0.mid ;","SELECT actor.name FROM movie, actor, cast WHERE movie.mid = cast.msid AND cast.aid = actor.aid AND movie.title IN ( SELECT movie.title FROM movie WHERE movie.title = 'My Cousin Vinny' ) AND cast.role = 'Vinny Gambini'","[('Joe Pesci',), ('Joseph Frank Pesci',)]","[('Joe Pesci',), ('Joseph Frank Pesci',)]",True
IMDB_train_3,imdb,Find all movies produced in 2015,return movies; return #1 produced in 2015,select movie_0.title from movie as movie_0 where movie_0.release_year = 2015 ;,SELECT movie.title FROM movie WHERE movie.release_year = 2015,"[('# My Ass',), ('#1 at the Apocalypse Box Office',), ('#10007',), ('#1137',), ('#30',), ('#50Fathers',), ('#66',), ('#99',), ('#artoffline',), ('#Askhermore',), ('#AskMayorTory Town Hall',), ('#bars4Justice',), ('#Beings',), ('#BeRobin the Movie',), ('#BeYourself',), ('#Bitch, les filles et la violence',), ('#BlackPowerYellowPeril',), ('#blessed',), ('#BringBackSungWooo',), ('#buffaloplaid',), ('#burritolove',), ('#Click',), ('#ClivesClub: The Somers Solstice',), ('#dailybush 4',), ('#DanceBattle America',), ('#Disneyland60',), ('#Done!',), ('#DreamRideLA',), ('#EndTheMommyWars',), ('#Enough',), ('#Ewankosau saranghaeyo',), ('#FTW: For the Win',), ('#garotas: O Filme',), ('#GirlCrush',), ('#Guilty',), ('#halloweenparty',), ('#hatavåldtäkt',), ('#heimkommen',), ('#Help',), ('#Hero',), ('#HeroIsTheNewBlack!',), ('#Hollyoaksmas LIVE!',), (""#Hommes: True Story of the Thieves' World"",), ('#Horror',), ('#hugme',), ('#Insocial',), ('#InstaCouple',), ('#IrishGameDev 2014',), ('#Justlanded',), ('#LeftyProbs',), ('#LetsGoHiking',), ('#Like',), ('#Lingo',), ('#LivforCunningham',), ('#Lucky Number',), ('#ModernMillennial',), ('#Murder',), ('#MurderSelfie',), ('#My Face',), ('#mycyberprince',), ('#Net',), ('#O2LForever',), ('#OccupyVimodrone',), ('#PornstarFantasy',), ('#PornstarFantasy 2',), ('#pouralex',), ('#Romeo',), ('#Roommates',), ('#SaveHouston',), ('#SavePunjabiDeli',), ('#Screenager',), ('#SeeTheBoy',), ('#Seiscientos',), ('#Selfie',), ('#SelfieDad',), ('#Single: Girl behind the camera',), ('#SinMuzza',), ('#Somethingdifferentthemovie',), ('#SpiceLife',), ('#Standards',), ('#Tbb4',), ('#TBT by Comedy Central',), ('#TheNewRules',), ('#thetimeisnow',), ('#thetimeisnow',), ('#Walang Forever',), ('#WIREINANDER mit Dner',), ('#WIREINANDER mit Dr. Allwissend',), ('#WIREINANDER mit Julien Bam',), ('#WIREINANDER mit Ooobacht',), ('#WIREINANDER mit Unge',), ('#Workout',), ('#Ya',), ('#yesallwomen',), ('#Zombie',), ('$2 a Day',), ('$50 Apple',), ('$cratch',), ('$elfie Shootout',), ('$kumbagz',), (""'95"",), (""'Aho'eitu"",), (""'Deranged' with Producer Tom Karr"",), (""'El Sueño' Blooper Reel"",), (""'Hotel concierge wa bakunyû na hodo shukuhaku kyaku yori 6-bai dosukebe de, naokatsu sasoi do-M de aru'... Yatsuka Mikoto"",), (""'Lorena & Dorian' Fashion"",), (""'Merica, My Lovely"",), (""'Merry' Christmas"",), (""'N Hondelewe"",), (""'n Man Soos My Pa"",), (""'N Paw-Paw Vir My Darling"",), (""'Nine Blackmon's Bluelight'"",), (""'Til Death"",), (""'Til Death"",), (""'Til The Cows Come Home"",), (""'Till Death"",), (""'Tis the Season"",), (""'Tis the Season for Love"",), ('(313) Choices',), ('(Day)dreamer',), ('(Dis)Honesty: The Truth About Lies',), ('(I Hate) My Wife',), ('(In) Pacto',), ('(Little) Red Riding Hood',), ('(ne)Zaboravljeni',), ('(No) Identity',), ('(Ordinary) Madness',), ('(Otto)',), ('(Re)Breathe',), ('(Re)Construction',), ('(T)ERROR',), ('(un)conscious',), ('(Working) Holiday',), ('*%&#@! GPS: Pottymouth GPS',), ('*tres',), ('+/-',), ('+1',), ('... at different times',), (""... qu 'ils mangent de la brioche! (Letters from Eden - Blind)"",), ('... Sings Dylan II',), ('... Sings Motown',), ('... with Birthday Cake',), ('...And Counting',), ('...and I Saw Her',), ('...And Then Everything Changed',), (""...And You're Back in the Room"",), ('...If We Are Mortal',), ('...In the Wind',), ('...Och ute är det fortfarande mörkt',), ('...Or for Worse',), ('...When the Bullying Ends',), ('...Where is she now?',), ('.COMedy Live',), ('0,8 Ampère geluk',), ('0-1',), ('0.53',), (""0068 Sniper's Nest"",), ('00:08',), ('0300 Hours',), ('0900',), ('0930 Hours',), ('1 1/2 Hora',), ('1 Building and 40 People Dancing',), ('1 Day with Chinaski',), ('1 in 12',), ('1 in 4',), ('1 Nation',), ('1 Room 4 Girls 2',), ('1 Room 4 Girls: The Perfect Ass',), ('1 World 100 Lonely',), ('1+1=1',), ('1,2,3 Usa',), ('1-800-My-Deity',), ('1.7 Alpha',), ('1/1',), ('1/10 of a second',), ('1/2',), ('10',), ('10 Am',), ('10 comandamenti di lui',), ('10 Crunchy Carrots with Cheryl Silver',), ('10 dage i rummet',), ('10 Days in a Madhouse',), ('10 Days in Delaware',), ('10 Days of Dogs',), ('10 Eco Tips on Saving Water',), ('10 Endrathukulla',), ('10 Grams',), ('10 Hours',), ('10 Jahre Brangelina - Ihre Liebe, ihre Macht, ihre Millionen',), ('10 Little Rubber Ducks',), ('10 Miles Bull Bay',), ('10 Milliarden',), ('10 min short Catapulting Creativity',), ('10 Minutes',), ('10 Minutes',), ('10 Minutes of My Life',), (""10 moments énervants qu'on ne veut plus vivre au quotidien"",), ('10 Most Evil Serial Killers',), ('10 ms',)]","[('# My Ass',), ('#1 at the Apocalypse Box Office',), ('#10007',), ('#1137',), ('#30',), ('#50Fathers',), ('#66',), ('#99',), ('#artoffline',), ('#Askhermore',), ('#AskMayorTory Town Hall',), ('#bars4Justice',), ('#Beings',), ('#BeRobin the Movie',), ('#BeYourself',), ('#Bitch, les filles et la violence',), ('#BlackPowerYellowPeril',), ('#blessed',), ('#BringBackSungWooo',), ('#buffaloplaid',), ('#burritolove',), ('#Click',), ('#ClivesClub: The Somers Solstice',), ('#dailybush 4',), ('#DanceBattle America',), ('#Disneyland60',), ('#Done!',), ('#DreamRideLA',), ('#EndTheMommyWars',), ('#Enough',), ('#Ewankosau saranghaeyo',), ('#FTW: For the Win',), ('#garotas: O Filme',), ('#GirlCrush',), ('#Guilty',), ('#halloweenparty',), ('#hatavåldtäkt',), ('#heimkommen',), ('#Help',), ('#Hero',), ('#HeroIsTheNewBlack!',), ('#Hollyoaksmas LIVE!',), (""#Hommes: True Story of the Thieves' World"",), ('#Horror',), ('#hugme',), ('#Insocial',), ('#InstaCouple',), ('#IrishGameDev 2014',), ('#Justlanded',), ('#LeftyProbs',), ('#LetsGoHiking',), ('#Like',), ('#Lingo',), ('#LivforCunningham',), ('#Lucky Number',), ('#ModernMillennial',), ('#Murder',), ('#MurderSelfie',), ('#My Face',), ('#mycyberprince',), ('#Net',), ('#O2LForever',), ('#OccupyVimodrone',), ('#PornstarFantasy',), ('#PornstarFantasy 2',), ('#pouralex',), ('#Romeo',), ('#Roommates',), ('#SaveHouston',), ('#SavePunjabiDeli',), ('#Screenager',), ('#SeeTheBoy',), ('#Seiscientos',), ('#Selfie',), ('#SelfieDad',), ('#Single: Girl behind the camera',), ('#SinMuzza',), ('#Somethingdifferentthemovie',), ('#SpiceLife',), ('#Standards',), ('#Tbb4',), ('#TBT by Comedy Central',), ('#TheNewRules',), ('#thetimeisnow',), ('#thetimeisnow',), ('#Walang Forever',), ('#WIREINANDER mit Dner',), ('#WIREINANDER mit Dr. Allwissend',), ('#WIREINANDER mit Julien Bam',), ('#WIREINANDER mit Ooobacht',), ('#WIREINANDER mit Unge',), ('#Workout',), ('#Ya',), ('#yesallwomen',), ('#Zombie',), ('$2 a Day',), ('$50 Apple',), ('$cratch',), ('$elfie Shootout',), ('$kumbagz',), (""'95"",), (""'Aho'eitu"",), (""'Deranged' with Producer Tom Karr"",), (""'El Sueño' Blooper Reel"",), (""'Hotel concierge wa bakunyû na hodo shukuhaku kyaku yori 6-bai dosukebe de, naokatsu sasoi do-M de aru'... Yatsuka Mikoto"",), (""'Lorena & Dorian' Fashion"",), (""'Merica, My Lovely"",), (""'Merry' Christmas"",), (""'N Hondelewe"",), (""'n Man Soos My Pa"",), (""'N Paw-Paw Vir My Darling"",), (""'Nine Blackmon's Bluelight'"",), (""'Til Death"",), (""'Til Death"",), (""'Til The Cows Come Home"",), (""'Till Death"",), (""'Tis the Season"",), (""'Tis the Season for Love"",), ('(313) Choices',), ('(Day)dreamer',), ('(Dis)Honesty: The Truth About Lies',), ('(I Hate) My Wife',), ('(In) Pacto',), ('(Little) Red Riding Hood',), ('(ne)Zaboravljeni',), ('(No) Identity',), ('(Ordinary) Madness',), ('(Otto)',), ('(Re)Breathe',), ('(Re)Construction',), ('(T)ERROR',), ('(un)conscious',), ('(Working) Holiday',), ('*%&#@! GPS: Pottymouth GPS',), ('*tres',), ('+/-',), ('+1',), ('... at different times',), (""... qu 'ils mangent de la brioche! (Letters from Eden - Blind)"",), ('... Sings Dylan II',), ('... Sings Motown',), ('... with Birthday Cake',), ('...And Counting',), ('...and I Saw Her',), ('...And Then Everything Changed',), (""...And You're Back in the Room"",), ('...If We Are Mortal',), ('...In the Wind',), ('...Och ute är det fortfarande mörkt',), ('...Or for Worse',), ('...When the Bullying Ends',), ('...Where is she now?',), ('.COMedy Live',), ('0,8 Ampère geluk',), ('0-1',), ('0.53',), (""0068 Sniper's Nest"",), ('00:08',), ('0300 Hours',), ('0900',), ('0930 Hours',), ('1 1/2 Hora',), ('1 Building and 40 People Dancing',), ('1 Day with Chinaski',), ('1 in 12',), ('1 in 4',), ('1 Nation',), ('1 Room 4 Girls 2',), ('1 Room 4 Girls: The Perfect Ass',), ('1 World 100 Lonely',), ('1+1=1',), ('1,2,3 Usa',), ('1-800-My-Deity',), ('1.7 Alpha',), ('1/1',), ('1/10 of a second',), ('1/2',), ('10',), ('10 Am',), ('10 comandamenti di lui',), ('10 Crunchy Carrots with Cheryl Silver',), ('10 dage i rummet',), ('10 Days in a Madhouse',), ('10 Days in Delaware',), ('10 Days of Dogs',), ('10 Eco Tips on Saving Water',), ('10 Endrathukulla',), ('10 Grams',), ('10 Hours',), ('10 Jahre Brangelina - Ihre Liebe, ihre Macht, ihre Millionen',), ('10 Little Rubber Ducks',), ('10 Miles Bull Bay',), ('10 Milliarden',), ('10 min short Catapulting Creativity',), ('10 Minutes',), ('10 Minutes',), ('10 Minutes of My Life',), (""10 moments énervants qu'on ne veut plus vivre au quotidien"",), ('10 Most Evil Serial Killers',), ('10 ms',)]",True
