example_id,db_id,question,qdmr,sql_gold,sql_ground,denotation_gold,denotation_ground,correct_denotation
YELP_train_57,yelp,find the number of preschools in Madison,return preschools; return #1 in Madison; return number of #2,"select count(distinct(business_0.name)) from business as business_0, category as category_0 where business_0.city = ""Madison"" and category_0.category_name = ""preschools"" and business_0.business_id = category_0.business_id ;","SELECT COUNT(category.category_name) FROM business, category WHERE category.business_id = business.business_id AND category.category_name = 'preschools' AND business.city = 'Madison'","[(0,)]","[(0,)]",True
YELP_train_58,yelp,find the number of restaurant rated more than 3.5,return restaurants; return rate of #1; return #1 where #2 is higher than 3.5; return number of #3,"select count(distinct(business_0.name)) from business as business_0, category as category_0 where business_0.rating > 3.5 and category_0.category_name = ""restaurant"" and business_0.business_id = category_0.business_id ;","SELECT COUNT(category.category_name) FROM category, business WHERE business.business_id = category.business_id AND category.category_name IN ( SELECT category.category_name FROM category WHERE category.category_name = 'restaurant' ) AND category.category_name = 'restaurant' AND business.rating > 3","[(0,)]","[(0,)]",True
YELP_train_59,yelp,"find the total checkins in Moroccan restaurant in "" Los Angeles """,return restaurants; return #1 that are Moroccan; return #2 in Los Angeles; return checkins of #3; return sum of #4,"select sum(checkin_0.count) from business as business_0, category as category_0, category as category_1, checkin as checkin_0 where business_0.city = ""Los Angeles"" and category_0.category_name = ""Moroccan"" and category_1.category_name = ""restaurant"" and business_0.business_id = category_0.business_id and business_0.business_id = category_1.business_id and business_0.business_id = checkin_0.business_id ;","SELECT SUM(checkin.business_id) FROM business, category, checkin WHERE category.business_id = checkin.business_id AND category.business_id = business.business_id AND category.category_name IN ( SELECT category.category_name FROM business, category WHERE category.business_id = business.business_id AND category.category_name = 'Moroccan' AND category.category_name IN ( SELECT category.category_name FROM category WHERE category.category_name = 'restaurant' ) AND business.city = 'Los Angeles' )","[(None,)]","[(None,)]",True
YELP_train_6,yelp,"Find all cities which has a "" Taj Mahal "" .",return Taj Mahal; return cities of #1,"select business_0.city from business as business_0 where business_0.name = ""Taj Mahal"" ;",SELECT business.city FROM business WHERE business.name IN ( SELECT business.name FROM business WHERE business.name = 'Taj Mahal' ),"[('Montréal',), ('Montréal',)]","[('Montréal',), ('Montréal',)]",True
YELP_train_60,yelp,"find the total checkins in Moroccan restaurant in "" Los Angeles "" on Friday",return restaurants; return #1 that are Moroccan; return #2 in Los Angeles; return checkins of #3; return #4 on Friday; return sum of #5,"select sum(checkin_0.count) from business as business_0, category as category_0, category as category_1, checkin as checkin_0 where business_0.city = ""Los Angeles"" and category_0.category_name = ""restaurant"" and category_1.category_name = ""Moroccan"" and checkin_0.day = ""Friday"" and business_0.business_id = category_0.business_id and business_0.business_id = category_1.business_id and business_0.business_id = checkin_0.business_id ;","SELECT SUM(checkin.business_id) FROM business, category, checkin WHERE category.business_id = checkin.business_id AND category.business_id = business.business_id AND category.category_name IN ( SELECT category.category_name FROM business, category WHERE category.business_id = business.business_id AND category.category_name = 'Moroccan' AND category.category_name IN ( SELECT category.category_name FROM category WHERE category.category_name = 'restaurant' ) AND business.city = 'Los Angeles' ) AND checkin.day = 'Friday'","[(None,)]","[(None,)]",True
YELP_train_61,yelp,"find the total checkins in Moroccan restaurant in "" Los Angeles "" per day",return restaurants; return #1 that are Moroccan; return #2 in Los Angeles; return checkins of #3; return days of #4; return sum of #4 for each #5,"select sum(checkin_0.count), checkin_0.day from business as business_0, category as category_0, category as category_1, checkin as checkin_0 where business_0.city = ""Los Angeles"" and category_0.category_name = ""restaurant"" and category_1.category_name = ""Moroccan"" and business_0.business_id = category_0.business_id and business_0.business_id = category_1.business_id and business_0.business_id = checkin_0.business_id group by checkin_0.day ;","SELECT checkin.day, SUM(checkin.business_id) FROM business, category, checkin WHERE category.business_id = checkin.business_id AND category.business_id = business.business_id AND category.category_name IN ( SELECT category.category_name FROM business, category WHERE category.business_id = business.business_id AND category.category_name = 'Moroccan' AND category.category_name IN ( SELECT category.category_name FROM category WHERE category.category_name = 'restaurant' ) AND business.city = 'Los Angeles' ) AND checkin.business_id IN ( SELECT checkin.business_id FROM business, category, checkin WHERE category.business_id = checkin.business_id AND category.business_id = business.business_id AND category.category_name IN ( SELECT category.category_name FROM business, category WHERE category.business_id = business.business_id AND category.category_name = 'Moroccan' AND category.category_name IN ( SELECT category.category_name FROM category WHERE category.category_name = 'restaurant' ) AND business.city = 'Los Angeles' ) ) GROUP BY checkin.day",[],[],True
YELP_train_62,yelp,find the total checkins in Italian delis in each state on Sunday,return delis; return #1 that are Italian; return checkins of #2; return #3 on Sunday; return states of #4; return sum of #4 for each #5,"select sum(checkin_0.count), business_0.state from business as business_0, category as category_0, category as category_1, checkin as checkin_0 where category_0.category_name = ""Delis"" and category_1.category_name = ""Italian"" and checkin_0.day = ""Sunday"" and business_0.business_id = category_0.business_id and business_0.business_id = category_1.business_id and business_0.business_id = checkin_0.business_id group by business_0.state ;","SELECT business.state, SUM(checkin.business_id) FROM category, business, checkin WHERE checkin.business_id = business.business_id AND category.business_id = checkin.business_id AND category.category_name IN ( SELECT category.category_name FROM category WHERE category.category_name = 'Italian' AND category.category_name IN ( SELECT category.category_name FROM category WHERE category.category_name = 'Delis' ) ) AND checkin.day = 'Sunday' AND checkin.business_id IN ( SELECT checkin.business_id FROM category, checkin WHERE category.business_id = checkin.business_id AND category.category_name IN ( SELECT category.category_name FROM category WHERE category.category_name = 'Italian' AND category.category_name IN ( SELECT category.category_name FROM category WHERE category.category_name = 'Delis' ) ) AND checkin.day = 'Sunday' ) GROUP BY business.state","[(735, 'Arizona'), (10, 'Lothian'), (445, 'Nevada'), (1, 'Ontario'), (6, 'Quebec'), (18, 'Wisconsin')]",[],False
YELP_train_63,yelp,How many reviews has Niloofar written in 2015,return Niloofar; return reviews of #1; return #2 in 2015; return number of #3,"select count(distinct(review_0.text)) from review as review_0, user as user_0 where review_0.year = 2015 and user_0.name = ""Niloofar"" and review_0.user_id = user_0.user_id ;","SELECT COUNT(review.rid) FROM review, user WHERE user.user_id = review.user_id AND user.name IN ( SELECT user.name FROM user WHERE user.name = 'Niloofar' ) AND review.year = 2015","[(0,)]","[(0,)]",True
YELP_train_64,yelp,what is the average rating given in Michelle reviews,return Michelle; return reviews of #1; return ratings of #2; return average of #3,"select avg(review_0.rating) from review as review_0, user as user_0 where user_0.name = ""Michelle"" and review_0.user_id = user_0.user_id ;","SELECT AVG(review.rating) FROM review, user WHERE user.user_id = review.user_id AND review.user_id IN ( SELECT review.user_id FROM review, user WHERE user.user_id = review.user_id AND user.name IN ( SELECT user.name FROM user WHERE user.name = 'Michelle' ) )","[(3.8145394985510896,)]","[(3.8145394985510896,)]",True
YELP_train_65,yelp,"What is the number of checkins for "" Cafe Zinho "" on Friday",return Cafe Zinho; return checkins of #1; return #2 on Friday; return number of #3,"select checkin_0.count from business as business_0, checkin as checkin_0 where business_0.name = ""Cafe Zinho"" and checkin_0.day = ""Friday"" and business_0.business_id = checkin_0.business_id ;","SELECT checkin.count FROM business, checkin WHERE business.business_id = checkin.business_id AND business.name IN ( SELECT business.name FROM business WHERE business.name = 'Cafe Zinho' ) AND checkin.day = 'Friday'","[(12,)]","[(12,)]",True
YELP_train_66,yelp,"how many users reviewed "" Sushi Too "" in Pittsburgh",return Sushi Too; return #1 in Pittsburgh; return review of #2; return users of #3; return number of #4,"select count(distinct(user_0.name)) from business as business_0, review as review_0, user as user_0 where business_0.city = ""Pittsburgh"" and business_0.name = ""Sushi Too"" and business_0.business_id = review_0.business_id and review_0.user_id = user_0.user_id ;","SELECT COUNT(DISTINCT user.name) FROM business, review, user WHERE review.user_id = user.user_id AND business.business_id = review.business_id AND review.rid IN ( SELECT review.rid FROM business, review WHERE business.business_id = review.business_id AND business.name IN ( SELECT business.name FROM business WHERE business.name = 'Sushi Too' AND business.city = 'Pittsburgh' ) )","[(80,)]","[(80,)]",True
YELP_train_67,yelp,What is the number of pet groomers in Edinburgh,return pet groomers; return #1 in Edinburgh; return number of #2,"select count(distinct(business_0.name)) from business as business_0, category as category_0 where business_0.city = ""Edinburgh"" and category_0.category_name = ""Pet Groomers"" and business_0.business_id = category_0.business_id ;","SELECT COUNT(category.category_name) FROM business, category WHERE category.business_id = business.business_id AND category.category_name = 'Pet Groomers' AND business.city = 'Edinburgh'","[(2,)]","[(2,)]",True
YELP_train_68,yelp,How many pet groomers exist in Edinburgh,return pet groomers; return #1 in Edinburgh; return number of #2,"select count(distinct(business_0.name)) from business as business_0, category as category_0 where business_0.city = ""Edinburgh"" and category_0.category_name = ""Pet Groomers"" and business_0.business_id = category_0.business_id ;","SELECT COUNT(category.category_name) FROM business, category WHERE category.business_id = business.business_id AND category.category_name = 'Pet Groomers' AND business.city = 'Edinburgh'","[(2,)]","[(2,)]",True
YELP_train_69,yelp,What is the number of restaurant in Pittsburgh rated 4.5,return restaurants; return #1 in Pittsburgh; return rate of #2; return #2 where #3 is 4.5,"select count(distinct(business_0.name)) from business as business_0, category as category_0 where business_0.city = ""Pittsburgh"" and business_0.rating = 4.5 and category_0.category_name = ""restaurant"" and business_0.business_id = category_0.business_id ;","SELECT category.category_name FROM business, category WHERE category.business_id = business.business_id AND category.category_name IN ( SELECT category.category_name FROM business, category WHERE category.business_id = business.business_id AND category.category_name = 'restaurant' AND business.city = 'Pittsburgh' ) AND category.category_name = 'restaurant' AND business.city = 'Pittsburgh' AND business.rating = 4","[(0,)]",[],False
YELP_train_7,yelp,List all the reviews which rated a business less than 1,return businesses; return reviews of #1; return rate of #2; return #2 where #3 is lower than 1,select review_0.text from review as review_0 where review_0.rating < 1 ;,"SELECT review.rid FROM business, review WHERE business.business_id = review.business_id AND review.rid IN ( SELECT review.rid FROM business, review WHERE business.business_id = review.business_id AND business.name IN ( SELECT business.name FROM business ) ) AND business.name IN ( SELECT business.name FROM business ) AND review.rating < 1",[],[],True
YELP_train_70,yelp,How many tips have been written in 2015,return tips; return #1 written in 2015; return number of #2,select count(distinct(tip_0.text)) from tip as tip_0 where tip_0.year = 2015 ;,SELECT COUNT(DISTINCT tip.text) FROM tip WHERE tip.year = 2015,"[(84268,)]","[(84268,)]",True
YELP_train_71,yelp,What is the total likes on tips from Niloofar,return Niloofar; return tips of #1; return likes of #2; return sum of #3,"select sum(tip_0.likes) from tip as tip_0, user as user_0 where user_0.name = ""Niloofar"" and tip_0.user_id = user_0.user_id ;","SELECT SUM(tip.likes) FROM user, tip WHERE user.user_id = tip.user_id AND tip.tip_id IN ( SELECT tip.tip_id FROM user, tip WHERE user.user_id = tip.user_id AND user.name IN ( SELECT user.name FROM user WHERE user.name = 'Niloofar' ) )","[(None,)]","[(None,)]",True
YELP_train_72,yelp,"What is the total likes on tips about "" Cafe Zinho """,return Cafe Zinho; return tips of #1; return likes of #2; return sum of #3,"select sum(tip_0.likes) from business as business_0, tip as tip_0 where business_0.name = ""Cafe Zinho"" and business_0.business_id = tip_0.business_id ;","SELECT SUM(tip.likes) FROM business, tip WHERE business.business_id = tip.business_id AND tip.tip_id IN ( SELECT tip.tip_id FROM business, tip WHERE business.business_id = tip.business_id AND business.name IN ( SELECT business.name FROM business WHERE business.name = 'Cafe Zinho' ) )","[(0,)]","[(0,)]",True
YELP_train_73,yelp,"What is the total likes on tips from Niloofar about "" Cafe Zinho """,return Niloofar; return tips of #1; return Cafe Zinho; return tips of #3; return tips in both #2 and #4; return likes of #5; return sum of #6,"select sum(tip_0.likes) from business as business_0, tip as tip_0, user as user_0 where business_0.name = ""Cafe Zinho"" and user_0.name = ""Niloofar"" and business_0.business_id = tip_0.business_id and tip_0.user_id = user_0.user_id ;","SELECT SUM(DISTINCT tip.likes) FROM business, user, tip WHERE user.user_id = tip.user_id AND business.business_id = tip.business_id AND tip.tip_id IN ( SELECT DISTINCT tip.tip_id FROM business, user, tip WHERE user.user_id = tip.user_id AND business.business_id = tip.business_id AND user.name IN ( SELECT user.name FROM user WHERE user.name = 'Niloofar' ) AND business.name IN ( SELECT business.name FROM business WHERE business.name = 'Cafe Zinho' ) )","[(None,)]","[(None,)]",True
YELP_train_74,yelp,How many tips has Michelle written in 2014,return Michelle; return tips of #1; return #2 written in 2014; return number of #3,"select count(distinct(tip_0.text)) from tip as tip_0, user as user_0 where tip_0.year = 2014 and user_0.name = ""Michelle"" and tip_0.user_id = user_0.user_id ;","SELECT COUNT(DISTINCT tip.text) FROM user, tip WHERE user.user_id = tip.user_id AND user.name IN ( SELECT user.name FROM user WHERE user.name = 'Michelle' ) AND tip.year = 2014","[(716,)]","[(716,)]",True
YELP_train_75,yelp,How many tips has Michelle written in April,return Michelle; return tips of #1; return #2 written in April; return number of #3,"select count(distinct(tip_0.text)) from tip as tip_0, user as user_0 where tip_0.month = ""April"" and user_0.name = ""Michelle"" and tip_0.user_id = user_0.user_id ;","SELECT COUNT(DISTINCT tip.text) FROM user, tip WHERE user.user_id = tip.user_id AND user.name IN ( SELECT user.name FROM user WHERE user.name = 'Michelle' ) AND tip.month = 'April'","[(515,)]","[(515,)]",True
YELP_train_76,yelp,what is the number of restaurant in Texas,return restaurants; return #1 in Texas; return number of #2,"select count(distinct(business_0.name)) from business as business_0, category as category_0 where business_0.state = ""Texas"" and category_0.category_name = ""restaurant"" and business_0.business_id = category_0.business_id ;","SELECT COUNT(category.category_name) FROM business, category WHERE category.business_id = business.business_id AND category.category_name = 'restaurant' AND business.state = 'Texas'","[(0,)]","[(0,)]",True
YELP_train_77,yelp,"What is the number of dentists in "" Los Angeles "" ?",return dentists; return #1 in Los Angeles; return number of #2,"select count(distinct(business_0.name)) from business as business_0, category as category_0 where business_0.city = ""Los Angeles"" and category_0.category_name = ""Dentists"" and business_0.business_id = category_0.business_id ;","SELECT COUNT(category.category_name) FROM business, category WHERE category.business_id = business.business_id AND category.category_name = 'Dentists' AND business.city = 'Los Angeles'","[(0,)]","[(0,)]",True
YELP_train_78,yelp,"How many dentists in "" Los Angeles "" have a rating above 4 ?",return dentists; return #1 in Los Angeles; return ratings of #2; return #2 where #3 is higher than 4; return number of #4,"select count(distinct(business_0.name)) from business as business_0, category as category_0 where business_0.city = ""Los Angeles"" and business_0.rating > 4 and category_0.category_name = ""Dentists"" and business_0.business_id = category_0.business_id ;","SELECT COUNT(category.category_name) FROM business, category WHERE category.business_id = business.business_id AND category.category_name IN ( SELECT category.category_name FROM business, category WHERE category.business_id = business.business_id AND category.category_name = 'Dentists' AND business.city = 'Los Angeles' ) AND category.category_name = 'Dentists' AND business.city = 'Los Angeles' AND business.rating > 4","[(0,)]","[(0,)]",True
YELP_train_79,yelp,"How many people reviewed the restaurant "" Texas de Brazil "" in Dallas Texas ?",return restaurants; return #1 that is Texas de Brazil; return #2 in Dallas Texas; return review of #3; return people of #4; return number of #5,"select count(distinct(user_0.name)) from business as business_0, category as category_0, review as review_0, user as user_0 where business_0.city = ""Dallas"" and business_0.name = ""Texas de Brazil"" and business_0.state = ""Texas"" and category_0.category_name = ""restaurant"" and business_0.business_id = category_0.business_id and business_0.business_id = review_0.business_id and review_0.user_id = user_0.user_id ;","SELECT COUNT(review.rid) FROM business, category, review WHERE category.business_id = review.business_id AND category.business_id = business.business_id AND review.rid IN ( SELECT review.rid FROM business, category, review WHERE category.business_id = review.business_id AND category.business_id = business.business_id AND category.category_name IN ( SELECT category.category_name FROM business, category WHERE category.business_id = business.business_id AND category.category_name = 'restaurant' AND business.name = 'Texas de Brazil' AND business.state = 'Texas' AND business.city = 'Dallas' ) )","[(0,)]","[(0,)]",True
YELP_train_8,yelp,List all the restaurant rated more than 3.5,return restaurants; return rate of #1; return #1 where #2 is higher than 3.5,"select business_0.name from business as business_0, category as category_0 where business_0.rating > 3.5 and category_0.category_name = ""restaurant"" and business_0.business_id = category_0.business_id ;","SELECT category.category_name FROM category, business WHERE business.business_id = category.business_id AND category.category_name IN ( SELECT category.category_name FROM category WHERE category.category_name = 'restaurant' ) AND category.category_name = 'restaurant' AND business.rating > 3",[],[],True
YELP_train_80,yelp,"How many people reviewed "" Bistro Di Napoli "" in 2015 ?",return Bistro Di Napoli; return review of #1; return #2 in 2015; return people of #3; return number of #4,"select count(distinct(user_0.name)) from business as business_0, review as review_0, user as user_0 where business_0.name = ""Bistro Di Napoli"" and review_0.year = 2015 and business_0.business_id = review_0.business_id and review_0.user_id = user_0.user_id ;","SELECT COUNT(review.rid) FROM business, review WHERE business.business_id = review.business_id AND review.rid IN ( SELECT review.rid FROM business, review WHERE business.business_id = review.business_id AND business.name IN ( SELECT business.name FROM business WHERE business.name = 'Bistro Di Napoli' ) AND review.year = 2015 )","[(0,)]","[(0,)]",True
YELP_train_81,yelp,How many restaurant are there in the Hazelwood district of Dallas ?,return restaurants; return #1 in Hazelwood district Dallas; return number of #2,"select count(distinct(business_0.name)) from business as business_0, category as category_0, neighbourhood as neighbourhood_0 where business_0.city = ""Dallas"" and category_0.category_name = ""restaurant"" and neighbourhood_0.neighbourhood_name = ""Hazelwood"" and business_0.business_id = category_0.business_id and business_0.business_id = neighbourhood_0.business_id ;",SELECT category.category_name FROM category WHERE category.category_name = 'restaurant',,[],False
YELP_train_82,yelp,How many Starbucks are there in Dallas Texas ?,return Starbucks; return #1 in Dallas Texas; return number of #2,"select count(distinct(business_0.business_id)) from business as business_0 where business_0.city = ""Dallas"" and business_0.name = ""Starbucks"" and business_0.state = ""Texas"" ;",SELECT COUNT(business.name) FROM business WHERE business.name = 'Starbucks' AND business.city = 'Dallas' AND business.state = 'Texas',"[(0,)]","[(0,)]",True
YELP_train_83,yelp,"How many reviews does "" Acacia Cafe "" have ?",return Acacia Cafe; return reviews of #1; return number of #2,"select business_0.review_count from business as business_0 where business_0.name = ""Acacia Cafe"" ;",SELECT business.review_count FROM business WHERE business.name IN ( SELECT business.name FROM business WHERE business.name = 'Acacia Cafe' ),"[(191,)]","[(191,)]",True
YELP_train_84,yelp,"Find the average number of checkins in restaurant "" Barrio Cafe "" per day",return restaurants; return #1 that is Barrio Cafe; return checkins of #2; return days of #3; return average of #3 for each #4,"select avg(checkin_0.count), checkin_0.day from business as business_0, category as category_0, checkin as checkin_0 where business_0.name = ""Barrio Cafe"" and category_0.category_name = ""restaurant"" and business_0.business_id = category_0.business_id and business_0.business_id = checkin_0.business_id group by checkin_0.day ;","SELECT checkin.day, AVG(checkin.business_id) FROM business, category, checkin WHERE category.business_id = checkin.business_id AND category.business_id = business.business_id AND category.category_name IN ( SELECT category.category_name FROM business, category WHERE category.business_id = business.business_id AND category.category_name = 'restaurant' AND business.name = 'Barrio Cafe' ) AND checkin.business_id IN ( SELECT checkin.business_id FROM business, category, checkin WHERE category.business_id = checkin.business_id AND category.business_id = business.business_id AND category.category_name IN ( SELECT category.category_name FROM business, category WHERE category.business_id = business.business_id AND category.category_name = 'restaurant' AND business.name = 'Barrio Cafe' ) ) GROUP BY checkin.day",[],[],True
YELP_train_85,yelp,"How many businesses are there in the "" Stone Meadows "" neighbourhood in Madison ?",return businesses; return neighbourhoods of #1; return #1 where #2 is Stone Meadows; return #3 in Madison; return number of #4 ,"select count(distinct(business_0.name)) from business as business_0, neighbourhood as neighbourhood_0 where business_0.city = ""Madison"" and neighbourhood_0.neighbourhood_name = ""Stone Meadows"" and business_0.business_id = neighbourhood_0.business_id ;","SELECT neighborhood.id FROM business, neighborhood WHERE business.business_id = neighborhood.business_id AND business.bid IN ( SELECT business.bid FROM business )",,ERROR,False
YELP_train_86,yelp,How many bars in Dallas have a rating above 3.5 ?,return bars; return #1 in Dallas; return ratings of #2; return #2 where #3 is higher than 3.5; return number of #4,"select count(distinct(business_0.name)) from business as business_0, category as category_0 where business_0.city = ""Dallas"" and business_0.rating > 3.5 and category_0.category_name = ""Bars"" and business_0.business_id = category_0.business_id ;","SELECT COUNT(category.category_name) FROM business, category WHERE category.business_id = business.business_id AND category.category_name IN ( SELECT category.category_name FROM business, category WHERE category.business_id = business.business_id AND category.category_name = 'Bars' AND business.city = 'Dallas' ) AND category.category_name = 'Bars' AND business.city = 'Dallas' AND business.rating > 3","[(0,)]","[(0,)]",True
YELP_train_89,yelp,How many reviews has Michelle written in March 2014 ?,return Michelle; return reviews of #1; return #2 written in March 2014; return number of #3,"select count(distinct(review_0.text)) from review as review_0, user as user_0 where review_0.month = ""March"" and review_0.year = 2014 and user_0.name = ""Michelle"" and review_0.user_id = user_0.user_id ;","SELECT COUNT(review.rid) FROM review, user WHERE user.user_id = review.user_id AND user.name IN ( SELECT user.name FROM user WHERE user.name = 'Michelle' ) AND review.month = 'March' AND review.year = 2014","[(290,)]","[(290,)]",True
YELP_train_9,yelp,"find all cities which has a "" Taj Mahal "" restaurant",return restaurants; return #1 that is Taj Mahal; return cities of #2,"select business_0.city from business as business_0, category as category_0 where business_0.name = ""Taj Mahal"" and category_0.category_name = ""restaurant"" and business_0.business_id = category_0.business_id ;","SELECT business.city FROM business, category WHERE category.business_id = business.business_id AND category.category_name IN ( SELECT category.category_name FROM business, category WHERE category.business_id = business.business_id AND category.category_name = 'restaurant' AND business.name = 'Taj Mahal' )",[],[],True
YELP_train_90,yelp,How many businesses has Michelle reviewed in 2010 ?,return businesses; return #1 reviewed by Michelle; return #2 reviewed in 2010; return the number of #3,"select count(distinct(business_0.name)) from business as business_0, review as review_0, user as user_0 where review_0.year = 2010 and user_0.name = ""Michelle"" and business_0.business_id = review_0.business_id and review_0.user_id = user_0.user_id ;","SELECT COUNT(DISTINCT business.name) FROM business, user, review WHERE business.business_id = review.business_id AND review.user_id = user.user_id AND user.name = 'Michelle' AND review.year = 2010","[(553,)]","[(553,)]",True
YELP_train_91,yelp,"How many businesses in "" San Diego "" has Christine reviewed in 2010 ?",return businesses; return #1 in San Diego; return #2 reviewed by Christine; return #3 reviewed in 2010; return the number of #4,"select count(distinct(business_0.name)) from business as business_0, review as review_0, user as user_0 where business_0.city = ""San Diego"" and review_0.year = 2010 and user_0.name = ""Christine"" and business_0.business_id = review_0.business_id and review_0.user_id = user_0.user_id ;","SELECT COUNT(business.bid) FROM business, user, review WHERE business.business_id = review.business_id AND review.user_id = user.user_id AND business.city = 'San Diego' AND user.name = 'Christine' AND review.year = 2010","[(0,)]","[(0,)]",True
YELP_train_92,yelp,"How many Target are there in "" Los Angeles "" ?",return Target; return #1 in Los Angeles; return the number of #2,"select count(distinct(business_0.business_id)) from business as business_0 where business_0.city = ""Los Angeles"" and business_0.name = ""Target"" ;",SELECT COUNT(business.name) FROM business WHERE business.name = 'Target' AND business.city = 'Los Angeles',"[(0,)]","[(0,)]",True
YELP_train_93,yelp,How many users have reviewed Irish Pub in Dallas ?,return Irish Pub; return #1 in Dallas; return review of #2; return users of #3; return number of #4,"select count(distinct(user_0.name)) from business as business_0, category as category_0, review as review_0, user as user_0 where business_0.city = ""Dallas"" and category_0.category_name = ""Irish Pub"" and business_0.business_id = category_0.business_id and business_0.business_id = review_0.business_id and review_0.user_id = user_0.user_id ;","SELECT COUNT(user.uid) FROM business, category, review, user WHERE review.user_id = user.user_id AND category.business_id = review.business_id AND category.business_id = business.business_id AND review.rid IN ( SELECT review.rid FROM business, category, review WHERE category.business_id = review.business_id AND category.business_id = business.business_id AND category.category_name IN ( SELECT category.category_name FROM business, category WHERE category.business_id = business.business_id AND category.category_name = 'Irish Pub' AND business.city = 'Dallas' ) )","[(0,)]","[(0,)]",True
YELP_train_94,yelp,What is the average rating of reviews written in year 2014 ?,return reviews; return year of #1; return #1 where #2 is 2014; return rating of #3; return the average of #4,select avg(review_0.rating) from review as review_0 where review_0.year = 2014 ;,SELECT AVG(review.rating) FROM review WHERE review.rid IN ( SELECT review.rid FROM review WHERE review.rid IN ( SELECT review.rid FROM review ) AND review.year = 2014 ),"[(3.756714573054027,)]","[(3.756714573054027,)]",True
YELP_train_95,yelp,"How many people reviewed restaurant "" Vintner Grill "" in 2010 ?",return restaurants; return #1 that is Vintner Grill; return review of #2; return #3 in 2010; return people of #4; return number of #5,"select count(distinct(user_0.name)) from business as business_0, category as category_0, review as review_0, user as user_0 where business_0.name = ""Vintner Grill"" and category_0.category_name = ""restaurant"" and review_0.year = 2010 and business_0.business_id = category_0.business_id and business_0.business_id = review_0.business_id and review_0.user_id = user_0.user_id ;","SELECT COUNT(review.rid) FROM business, category, review WHERE category.business_id = review.business_id AND category.business_id = business.business_id AND review.rid IN ( SELECT review.rid FROM business, category, review WHERE category.business_id = review.business_id AND category.business_id = business.business_id AND category.category_name IN ( SELECT category.category_name FROM business, category WHERE category.business_id = business.business_id AND category.category_name = 'restaurant' AND business.name = 'Vintner Grill' ) AND review.year = 2010 )","[(0,)]","[(0,)]",True
YELP_train_96,yelp,"Find the number of reviews on businesses located in "" South Summerlin "" neighbourhood",return businesses; return neighbourhoods of #1; return #1 where #2 is South Summerlin; return reviews of #3; return number of #4,"select count(distinct(review_0.text)) from business as business_0, neighbourhood as neighbourhood_0, review as review_0 where neighbourhood_0.neighbourhood_name = ""South Summerlin"" and business_0.business_id = neighbourhood_0.business_id and business_0.business_id = review_0.business_id ;","SELECT neighborhood.id FROM business, neighborhood WHERE business.business_id = neighborhood.business_id AND business.bid IN ( SELECT business.bid FROM business )",,ERROR,False
YELP_train_97,yelp,How many escape games are there in Madison ?,return escape games; return #1 in Madison; return number of #2,"select count(distinct(business_0.name)) from business as business_0, category as category_0 where business_0.city = ""Madison"" and category_0.category_name = ""escape games"" and business_0.business_id = category_0.business_id ;","SELECT COUNT(category.category_name) FROM business, category WHERE category.business_id = business.business_id AND category.category_name = 'escape games' AND business.city = 'Madison'","[(0,)]","[(0,)]",True
YELP_train_98,yelp,Find the number of users called Michelle,return users; return #1 called Michelle; return number of #2,"select count(distinct(user_0.name)) from user as user_0 where user_0.name = ""Michelle"" ;",SELECT COUNT(DISTINCT user.name) FROM user WHERE user.name = 'Michelle',"[(1,)]","[(1,)]",True
YELP_train_99,yelp,Return me the number of businesses that are restaurant .,return businesses; return #1 that are restaurants; return the number of #2,"select count(distinct(business_0.name)) from business as business_0, category as category_0 where category_0.category_name = ""restaurant"" and business_0.business_id = category_0.business_id ;","SELECT COUNT(business.bid) FROM category, business WHERE business.business_id = category.business_id AND category.category_name = 'restaurant'","[(0,)]","[(0,)]",True
